Epoch: 0 | loss:1.15 | acc:0.3547 | prec0:0.3592 | prec1:0.3596 | prec2:0.3440 | recall0:0.2809  | recall1:0.4565 | recall2:0.3236
Epoch: 1 | loss:1.03 | acc:0.3767 | prec0:0.3658 | prec1:0.3657 | prec2:0.4364 | recall0:0.5958  | recall1:0.3292 | recall2:0.2049
Epoch: 2 | loss:0.91 | acc:0.3838 | prec0:0.3697 | prec1:0.3884 | prec2:0.3944 | recall0:0.4065  | recall1:0.3053 | recall2:0.4422
Epoch: 3 | loss:0.92 | acc:0.3819 | prec0:0.3929 | prec1:0.3902 | prec2:0.3725 | recall0:0.2138  | recall1:0.3721 | recall2:0.5616
Epoch: 4 | loss:1.13 | acc:0.3978 | prec0:0.3866 | prec1:0.3850 | prec2:0.4446 | recall0:0.4570  | recall1:0.4576 | recall2:0.2760
Epoch: 5 | loss:0.82 | acc:0.3797 | prec0:0.3857 | prec1:0.3791 | prec2:0.3755 | recall0:0.3243  | recall1:0.4198 | recall2:0.3939
Epoch: 6 | loss:0.72 | acc:0.3845 | prec0:0.3668 | prec1:0.4063 | prec2:0.4028 | recall0:0.5867  | recall1:0.2807 | recall2:0.2882
Epoch: 7 | loss:0.59 | acc:0.3922 | prec0:0.4084 | prec1:0.3939 | prec2:0.3825 | recall0:0.2681  | recall1:0.4099 | recall2:0.4989
Epoch: 8 | loss:0.60 | acc:0.3954 | prec0:0.3963 | prec1:0.3907 | prec2:0.3975 | recall0:0.4747  | recall1:0.2708 | recall2:0.4445
Epoch: 9 | loss:0.69 | acc:0.3929 | prec0:0.3929 | prec1:0.3857 | prec2:0.3998 | recall0:0.4495  | recall1:0.3457 | recall2:0.3848
Epoch:10 | loss:0.30 | acc:0.3983 | prec0:0.3906 | prec1:0.4196 | prec2:0.3903 | recall0:0.3548  | recall1:0.3321 | recall2:0.5106
Epoch:11 | loss:0.48 | acc:0.3995 | prec0:0.4044 | prec1:0.3944 | prec2:0.4015 | recall0:0.3096  | recall1:0.4484 | recall2:0.4395
Epoch:12 | loss:0.30 | acc:0.4023 | prec0:0.4196 | prec1:0.3937 | prec2:0.3984 | recall0:0.3367  | recall1:0.4356 | recall2:0.4338
Epoch:13 | loss:0.26 | acc:0.4039 | prec0:0.4041 | prec1:0.4089 | prec2:0.4010 | recall0:0.4563  | recall1:0.2642 | recall2:0.4958
Epoch:14 | loss:0.29 | acc:0.4038 | prec0:0.4065 | prec1:0.3970 | prec2:0.4086 | recall0:0.3379  | recall1:0.4308 | recall2:0.4422
Epoch:15 | loss:0.30 | acc:0.3942 | prec0:0.4016 | prec1:0.3886 | prec2:0.3955 | recall0:0.2802  | recall1:0.4558 | recall2:0.4452
Epoch:16 | loss:0.17 | acc:0.4075 | prec0:0.4150 | prec1:0.3936 | prec2:0.4198 | recall0:0.3194  | recall1:0.4888 | recall2:0.4122
Epoch:17 | loss:0.38 | acc:0.4105 | prec0:0.4084 | prec1:0.4277 | prec2:0.4003 | recall0:0.4152  | recall1:0.3442 | recall2:0.4745
Epoch:18 | loss:0.24 | acc:0.4111 | prec0:0.4054 | prec1:0.4174 | prec2:0.4116 | recall0:0.4427  | recall1:0.3747 | recall2:0.4171
Epoch:19 | loss:0.30 | acc:0.4158 | prec0:0.4141 | prec1:0.4158 | prec2:0.4170 | recall0:0.3597  | recall1:0.3879 | recall2:0.5011
Epoch:20 | loss:0.37 | acc:0.4035 | prec0:0.4035 | prec1:0.3857 | prec2:0.4284 | recall0:0.3454  | recall1:0.4730 | recall2:0.3901
Epoch:21 | loss:0.23 | acc:0.4148 | prec0:0.4118 | prec1:0.4181 | prec2:0.4143 | recall0:0.3733  | recall1:0.3861 | recall2:0.4863
Epoch:22 | loss:0.27 | acc:0.4129 | prec0:0.4055 | prec1:0.4052 | prec2:0.4323 | recall0:0.4845  | recall1:0.3864 | recall2:0.3681
Epoch:23 | loss:0.06 | acc:0.4031 | prec0:0.4031 | prec1:0.4050 | prec2:0.4017 | recall0:0.3993  | recall1:0.3560 | recall2:0.4559
Epoch:24 | loss:0.25 | acc:0.4058 | prec0:0.4102 | prec1:0.4047 | prec2:0.4040 | recall0:0.3100  | recall1:0.3850 | recall2:0.5240
Epoch:25 | loss:0.23 | acc:0.4156 | prec0:0.4123 | prec1:0.4082 | prec2:0.4272 | recall0:0.3937  | recall1:0.4341 | recall2:0.4186
Epoch:26 | loss:0.03 | acc:0.4068 | prec0:0.4123 | prec1:0.4036 | prec2:0.4048 | recall0:0.3929  | recall1:0.3978 | recall2:0.4300
Epoch:27 | loss:0.10 | acc:0.4071 | prec0:0.4076 | prec1:0.4160 | prec2:0.3999 | recall0:0.3725  | recall1:0.3743 | recall2:0.4760
Epoch:28 | loss:0.20 | acc:0.4143 | prec0:0.4014 | prec1:0.4059 | prec2:0.4351 | recall0:0.3692  | recall1:0.4323 | recall2:0.4411
Epoch:29 | loss:0.35 | acc:0.4015 | prec0:0.4077 | prec1:0.4002 | prec2:0.3980 | recall0:0.3605  | recall1:0.3692 | recall2:0.4764
Epoch:30 | loss:0.06 | acc:0.4180 | prec0:0.4188 | prec1:0.4126 | prec2:0.4227 | recall0:0.4231  | recall1:0.4044 | recall2:0.4270
Epoch:31 | loss:0.03 | acc:0.4123 | prec0:0.4051 | prec1:0.4115 | prec2:0.4213 | recall0:0.4114  | recall1:0.4400 | recall2:0.3844
Epoch:32 | loss:0.05 | acc:0.4153 | prec0:0.4024 | prec1:0.4300 | prec2:0.4180 | recall0:0.4747  | recall1:0.3549 | recall2:0.4179
Epoch:33 | loss:0.47 | acc:0.4078 | prec0:0.4117 | prec1:0.3893 | prec2:0.4392 | recall0:0.3281  | recall1:0.5541 | recall2:0.3365
Epoch:34 | loss:0.33 | acc:0.4173 | prec0:0.4113 | prec1:0.4097 | prec2:0.4341 | recall0:0.4302  | recall1:0.4411 | recall2:0.3795
Epoch:35 | loss:0.05 | acc:0.4168 | prec0:0.4250 | prec1:0.4118 | prec2:0.4161 | recall0:0.3345  | recall1:0.4675 | recall2:0.4471
Epoch:36 | loss:0.13 | acc:0.3983 | prec0:0.4153 | prec1:0.3951 | prec2:0.3909 | recall0:0.3179  | recall1:0.3295 | recall2:0.5506
Epoch:37 | loss:0.17 | acc:0.4108 | prec0:0.4111 | prec1:0.4173 | prec2:0.4058 | recall0:0.3940  | recall1:0.3483 | recall2:0.4924
Epoch:38 | loss:0.46 | acc:0.4118 | prec0:0.3949 | prec1:0.4188 | prec2:0.4345 | recall0:0.5490  | recall1:0.3541 | recall2:0.3331
Epoch:39 | loss:0.11 | acc:0.4093 | prec0:0.4007 | prec1:0.4095 | prec2:0.4184 | recall0:0.4035  | recall1:0.4382 | recall2:0.3852
Epoch:40 | loss:0.28 | acc:0.4135 | prec0:0.3989 | prec1:0.4153 | prec2:0.4298 | recall0:0.4529  | recall1:0.3934 | recall2:0.3947
Epoch:41 | loss:0.04 | acc:0.4145 | prec0:0.4178 | prec1:0.4041 | prec2:0.4250 | recall0:0.3363  | recall1:0.4873 | recall2:0.4179
Epoch:42 | loss:0.08 | acc:0.4136 | prec0:0.4111 | prec1:0.4134 | prec2:0.4158 | recall0:0.3480  | recall1:0.4308 | recall2:0.4620
Epoch:43 | loss:0.02 | acc:0.4041 | prec0:0.4275 | prec1:0.4014 | prec2:0.3948 | recall0:0.2692  | recall1:0.4506 | recall2:0.4920
Epoch:44 | loss:0.22 | acc:0.4143 | prec0:0.4193 | prec1:0.4068 | prec2:0.4184 | recall0:0.3703  | recall1:0.4525 | recall2:0.4190
Epoch:45 | loss:0.29 | acc:0.4098 | prec0:0.4140 | prec1:0.4273 | prec2:0.3971 | recall0:0.3575  | recall1:0.3255 | recall2:0.5498
Epoch:46 | loss:0.12 | acc:0.4221 | prec0:0.4565 | prec1:0.4144 | prec2:0.4125 | recall0:0.2790  | recall1:0.4583 | recall2:0.5289
Epoch:47 | loss:0.19 | acc:0.4173 | prec0:0.4121 | prec1:0.4032 | prec2:0.4481 | recall0:0.4046  | recall1:0.5046 | recall2:0.3395
Epoch:48 | loss:0.32 | acc:0.4144 | prec0:0.4171 | prec1:0.4376 | prec2:0.4018 | recall0:0.3956  | recall1:0.2793 | recall2:0.5734
Epoch:49 | loss:0.03 | acc:0.4149 | prec0:0.4023 | prec1:0.4123 | prec2:0.4340 | recall0:0.4253  | recall1:0.4470 | recall2:0.3711
Epoch:50 | loss:0.10 | acc:0.4186 | prec0:0.4303 | prec1:0.3983 | prec2:0.4360 | recall0:0.3035  | recall1:0.4972 | recall2:0.4532
Epoch:51 | loss:0.02 | acc:0.4224 | prec0:0.4410 | prec1:0.4279 | prec2:0.4087 | recall0:0.3183  | recall1:0.3890 | recall2:0.5620
