Epoch: 0 | loss:0.92 | acc:0.4400 | prec0:0.4622 | prec1:0.3911 | prec2:0.5985 | recall0:0.3288  | recall1:0.7028 | recall2:0.2813
Epoch: 1 | loss:0.98 | acc:0.5014 | prec0:0.5324 | prec1:0.4791 | prec2:0.5095 | recall0:0.3059  | recall1:0.5772 | recall2:0.6207
Epoch: 2 | loss:0.91 | acc:0.5136 | prec0:0.5243 | prec1:0.4640 | prec2:0.6035 | recall0:0.4910  | recall1:0.6409 | recall2:0.4051
Epoch: 3 | loss:0.59 | acc:0.5464 | prec0:0.5624 | prec1:0.5400 | prec2:0.5411 | recall0:0.4507  | recall1:0.5514 | recall2:0.6378
Epoch: 4 | loss:0.67 | acc:0.5706 | prec0:0.6100 | prec1:0.5245 | prec2:0.5976 | recall0:0.4673  | recall1:0.6379 | recall2:0.6055
Epoch: 5 | loss:0.75 | acc:0.5631 | prec0:0.5527 | prec1:0.6095 | prec2:0.5420 | recall0:0.5783  | recall1:0.4645 | recall2:0.6496
Epoch: 6 | loss:0.85 | acc:0.5663 | prec0:0.6340 | prec1:0.5034 | prec2:0.6285 | recall0:0.4308  | recall1:0.7536 | recall2:0.5099
Epoch: 7 | loss:0.47 | acc:0.5766 | prec0:0.5376 | prec1:0.6071 | prec2:0.5993 | recall0:0.6531  | recall1:0.5042 | recall2:0.5740
Epoch: 8 | loss:0.58 | acc:0.5927 | prec0:0.6104 | prec1:0.5791 | prec2:0.5933 | recall0:0.4962  | recall1:0.6239 | recall2:0.6579
Epoch: 9 | loss:0.38 | acc:0.5809 | prec0:0.5564 | prec1:0.5485 | prec2:0.6723 | recall0:0.6046  | recall1:0.6483 | recall2:0.4875
Epoch:10 | loss:0.24 | acc:0.5926 | prec0:0.5782 | prec1:0.6106 | prec2:0.5919 | recall0:0.6174  | recall1:0.5326 | recall2:0.6295
Epoch:11 | loss:0.43 | acc:0.6013 | prec0:0.5971 | prec1:0.5820 | prec2:0.6280 | recall0:0.5944  | recall1:0.6133 | recall2:0.5961
Epoch:12 | loss:0.04 | acc:0.6113 | prec0:0.6217 | prec1:0.5977 | prec2:0.6157 | recall0:0.5775  | recall1:0.6063 | recall2:0.6507
Epoch:13 | loss:0.57 | acc:0.6060 | prec0:0.6081 | prec1:0.6126 | prec2:0.5982 | recall0:0.5756  | recall1:0.5831 | recall2:0.6602
Epoch:14 | loss:0.11 | acc:0.6061 | prec0:0.5709 | prec1:0.5987 | prec2:0.6665 | recall0:0.6531  | recall1:0.6276 | recall2:0.5364
Epoch:15 | loss:0.17 | acc:0.6020 | prec0:0.5796 | prec1:0.5770 | prec2:0.6668 | recall0:0.6230  | recall1:0.6390 | recall2:0.5425
Epoch:16 | loss:0.13 | acc:0.6035 | prec0:0.5488 | prec1:0.6523 | prec2:0.6365 | recall0:0.7039  | recall1:0.5238 | recall2:0.5843
Epoch:17 | loss:0.06 | acc:0.5952 | prec0:0.5902 | prec1:0.5832 | prec2:0.6129 | recall0:0.5538  | recall1:0.6155 | recall2:0.6162
Epoch:18 | loss:0.32 | acc:0.6026 | prec0:0.6123 | prec1:0.5689 | prec2:0.6379 | recall0:0.5621  | recall1:0.6689 | recall2:0.5752
Epoch:19 | loss:0.05 | acc:0.6120 | prec0:0.5852 | prec1:0.6505 | prec2:0.6093 | recall0:0.6448  | recall1:0.5341 | recall2:0.6591
Epoch:20 | loss:0.09 | acc:0.6063 | prec0:0.5886 | prec1:0.5956 | prec2:0.6379 | recall0:0.6121  | recall1:0.6037 | recall2:0.6033
Epoch:21 | loss:0.32 | acc:0.6163 | prec0:0.5826 | prec1:0.6380 | prec2:0.6355 | recall0:0.6606  | recall1:0.5705 | recall2:0.6188
Epoch:22 | loss:0.19 | acc:0.6110 | prec0:0.6069 | prec1:0.6389 | prec2:0.5923 | recall0:0.5831  | recall1:0.5669 | recall2:0.6845
Epoch:23 | loss:0.03 | acc:0.6112 | prec0:0.6040 | prec1:0.5938 | prec2:0.6392 | recall0:0.5824  | recall1:0.6446 | recall2:0.6059
Epoch:24 | loss:0.26 | acc:0.5999 | prec0:0.6554 | prec1:0.6464 | prec2:0.5407 | recall0:0.5038  | recall1:0.5392 | recall2:0.7593
Epoch:25 | loss:0.05 | acc:0.6170 | prec0:0.5862 | prec1:0.6302 | prec2:0.6408 | recall0:0.6652  | recall1:0.5731 | recall2:0.6135
Epoch:26 | loss:0.01 | acc:0.6170 | prec0:0.6248 | prec1:0.5740 | prec2:0.6718 | recall0:0.5933  | recall1:0.6928 | recall2:0.5626
