Epoch: 0 | loss:1.16 | acc:0.4301 | prec0:0.3994 | prec1:0.4258 | prec2:0.4545 | recall0:0.3739  | recall1:0.3174 | recall2:0.5984
Epoch: 1 | loss:1.00 | acc:0.4441 | prec0:0.4285 | prec1:0.4117 | prec2:0.5046 | recall0:0.3780  | recall1:0.5083 | recall2:0.4469
Epoch: 2 | loss:1.14 | acc:0.4290 | prec0:0.4178 | prec1:0.4020 | prec2:0.5331 | recall0:0.5300  | recall1:0.5102 | recall2:0.2470
Epoch: 3 | loss:1.21 | acc:0.4651 | prec0:0.4707 | prec1:0.4333 | prec2:0.4936 | recall0:0.3799  | recall1:0.4845 | recall2:0.5314
Epoch: 4 | loss:0.92 | acc:0.4686 | prec0:0.4950 | prec1:0.4882 | prec2:0.4474 | recall0:0.3896  | recall1:0.3121 | recall2:0.7032
Epoch: 5 | loss:0.85 | acc:0.4852 | prec0:0.4715 | prec1:0.4684 | prec2:0.5270 | recall0:0.5479  | recall1:0.4872 | recall2:0.4203
Epoch: 6 | loss:0.59 | acc:0.4932 | prec0:0.4874 | prec1:0.4860 | prec2:0.5034 | recall0:0.4894  | recall1:0.4075 | recall2:0.5820
Epoch: 7 | loss:0.27 | acc:0.5023 | prec0:0.5225 | prec1:0.5067 | prec2:0.4865 | recall0:0.4331  | recall1:0.4419 | recall2:0.6317
Epoch: 8 | loss:0.44 | acc:0.5089 | prec0:0.4917 | prec1:0.5198 | prec2:0.5184 | recall0:0.5412  | recall1:0.4215 | recall2:0.5632
Epoch: 9 | loss:0.47 | acc:0.5057 | prec0:0.5070 | prec1:0.5134 | prec2:0.4994 | recall0:0.4857  | recall1:0.4264 | recall2:0.6044
Epoch:10 | loss:0.22 | acc:0.5199 | prec0:0.4939 | prec1:0.5165 | prec2:0.5571 | recall0:0.5594  | recall1:0.5072 | recall2:0.4929
Epoch:11 | loss:0.14 | acc:0.5172 | prec0:0.4897 | prec1:0.5130 | prec2:0.5557 | recall0:0.5583  | recall1:0.4834 | recall2:0.5094
Epoch:12 | loss:0.46 | acc:0.5162 | prec0:0.5039 | prec1:0.4869 | prec2:0.5772 | recall0:0.5471  | recall1:0.5596 | recall2:0.4420
Epoch:13 | loss:0.45 | acc:0.5158 | prec0:0.5411 | prec1:0.4853 | prec2:0.5312 | recall0:0.4510  | recall1:0.5811 | recall2:0.5161
Epoch:14 | loss:0.28 | acc:0.5185 | prec0:0.4903 | prec1:0.5242 | prec2:0.5495 | recall0:0.6026  | recall1:0.4121 | recall2:0.5397
Epoch:15 | loss:0.13 | acc:0.5215 | prec0:0.5027 | prec1:0.5232 | prec2:0.5393 | recall0:0.5233  | recall1:0.4891 | recall2:0.5520
Epoch:16 | loss:0.49 | acc:0.5179 | prec0:0.5208 | prec1:0.4762 | prec2:0.5805 | recall0:0.5173  | recall1:0.5891 | recall2:0.4480
Epoch:17 | loss:0.02 | acc:0.5232 | prec0:0.5065 | prec1:0.5035 | prec2:0.5697 | recall0:0.5397  | recall1:0.5494 | recall2:0.4805
Epoch:18 | loss:0.26 | acc:0.5310 | prec0:0.5190 | prec1:0.5257 | prec2:0.5473 | recall0:0.5441  | recall1:0.4664 | recall2:0.5820
Epoch:19 | loss:0.01 | acc:0.5214 | prec0:0.5193 | prec1:0.5082 | prec2:0.5362 | recall0:0.5017  | recall1:0.5117 | recall2:0.5509
Epoch:20 | loss:0.01 | acc:0.5310 | prec0:0.5281 | prec1:0.4972 | prec2:0.5742 | recall0:0.4927  | recall1:0.5604 | recall2:0.5404
Epoch:21 | loss:0.15 | acc:0.5314 | prec0:0.5372 | prec1:0.5015 | prec2:0.5613 | recall0:0.4868  | recall1:0.5721 | recall2:0.5359
Epoch:22 | loss:0.34 | acc:0.5265 | prec0:0.5247 | prec1:0.5012 | prec2:0.5576 | recall0:0.5054  | recall1:0.5491 | recall2:0.5254
Epoch:23 | loss:0.52 | acc:0.5254 | prec0:0.5627 | prec1:0.5340 | prec2:0.4979 | recall0:0.4428  | recall1:0.4653 | recall2:0.6680
Epoch:24 | loss:0.04 | acc:0.5365 | prec0:0.5433 | prec1:0.5144 | prec2:0.5536 | recall0:0.5099  | recall1:0.5475 | recall2:0.5524
Epoch:25 | loss:0.05 | acc:0.5239 | prec0:0.5197 | prec1:0.5318 | prec2:0.5217 | recall0:0.5121  | recall1:0.4611 | recall2:0.5981
Epoch:26 | loss:0.08 | acc:0.5319 | prec0:0.5111 | prec1:0.5080 | prec2:0.5950 | recall0:0.5650  | recall1:0.5645 | recall2:0.4663
Epoch:27 | loss:0.04 | acc:0.5379 | prec0:0.5218 | prec1:0.5378 | prec2:0.5553 | recall0:0.5739  | recall1:0.4675 | recall2:0.5715
Epoch:28 | loss:0.19 | acc:0.5250 | prec0:0.4904 | prec1:0.5347 | prec2:0.5649 | recall0:0.6279  | recall1:0.4211 | recall2:0.5247
Epoch:29 | loss:0.16 | acc:0.5304 | prec0:0.5321 | prec1:0.5367 | prec2:0.5245 | recall0:0.5058  | recall1:0.4611 | recall2:0.6239
Epoch:30 | loss:0.08 | acc:0.5378 | prec0:0.5515 | prec1:0.5337 | prec2:0.5309 | recall0:0.4849  | recall1:0.4747 | recall2:0.6534
Epoch:31 | loss:0.33 | acc:0.5374 | prec0:0.5457 | prec1:0.5237 | prec2:0.5425 | recall0:0.4890  | recall1:0.5091 | recall2:0.6141
Epoch:32 | loss:0.16 | acc:0.5303 | prec0:0.5096 | prec1:0.5214 | prec2:0.5664 | recall0:0.5810  | recall1:0.5053 | recall2:0.5041
Epoch:33 | loss:0.35 | acc:0.5410 | prec0:0.5328 | prec1:0.5724 | prec2:0.5288 | recall0:0.5687  | recall1:0.4283 | recall2:0.6250
Epoch:34 | loss:0.06 | acc:0.5312 | prec0:0.5284 | prec1:0.5151 | prec2:0.5498 | recall0:0.5341  | recall1:0.5094 | recall2:0.5498
Epoch:35 | loss:0.30 | acc:0.5383 | prec0:0.5417 | prec1:0.5013 | prec2:0.5806 | recall0:0.5128  | recall1:0.5725 | recall2:0.5299
Epoch:36 | loss:0.23 | acc:0.5407 | prec0:0.5344 | prec1:0.5221 | prec2:0.5665 | recall0:0.5404  | recall1:0.5313 | recall2:0.5501
Epoch:37 | loss:0.03 | acc:0.5402 | prec0:0.5549 | prec1:0.5192 | prec2:0.5472 | recall0:0.5009  | recall1:0.5257 | recall2:0.5939
Epoch:38 | loss:0.01 | acc:0.5404 | prec0:0.5374 | prec1:0.5187 | prec2:0.5658 | recall0:0.4920  | recall1:0.5551 | recall2:0.5745
Epoch:39 | loss:0.20 | acc:0.5370 | prec0:0.5276 | prec1:0.5226 | prec2:0.5599 | recall0:0.5337  | recall1:0.5053 | recall2:0.5719
Epoch:40 | loss:0.06 | acc:0.5320 | prec0:0.5407 | prec1:0.5036 | prec2:0.5565 | recall0:0.5047  | recall1:0.5611 | recall2:0.5307
Epoch:41 | loss:0.20 | acc:0.5362 | prec0:0.5276 | prec1:0.5376 | prec2:0.5430 | recall0:0.5404  | recall1:0.4694 | recall2:0.5981
Epoch:42 | loss:0.19 | acc:0.5334 | prec0:0.5296 | prec1:0.5386 | prec2:0.5329 | recall0:0.5423  | recall1:0.4634 | recall2:0.5939
Epoch:43 | loss:0.08 | acc:0.5458 | prec0:0.5632 | prec1:0.5373 | prec2:0.5400 | recall0:0.4831  | recall1:0.5306 | recall2:0.6239
Epoch:44 | loss:0.08 | acc:0.5440 | prec0:0.5424 | prec1:0.5150 | prec2:0.5807 | recall0:0.5054  | recall1:0.5845 | recall2:0.5427
Epoch:45 | loss:0.22 | acc:0.5333 | prec0:0.5149 | prec1:0.5258 | prec2:0.5632 | recall0:0.5721  | recall1:0.5072 | recall2:0.5202
Epoch:46 | loss:0.20 | acc:0.5314 | prec0:0.5147 | prec1:0.5325 | prec2:0.5495 | recall0:0.5750  | recall1:0.4785 | recall2:0.5400
Epoch:47 | loss:0.10 | acc:0.5445 | prec0:0.5473 | prec1:0.5465 | prec2:0.5405 | recall0:0.5322  | recall1:0.4898 | recall2:0.6112
Epoch:48 | loss:0.31 | acc:0.5425 | prec0:0.5544 | prec1:0.5072 | prec2:0.5752 | recall0:0.4950  | recall1:0.5966 | recall2:0.5367
