Epoch: 0 | loss:1.13 | acc:0.4245 | prec0:0.5363 | prec1:0.3768 | prec2:0.5533 | recall0:0.1850  | recall1:0.8066 | recall2:0.2769
Epoch: 1 | loss:1.19 | acc:0.4926 | prec0:0.5651 | prec1:0.4665 | prec2:0.4958 | recall0:0.2335  | recall1:0.5999 | recall2:0.6399
Epoch: 2 | loss:0.95 | acc:0.4902 | prec0:0.5219 | prec1:0.4338 | prec2:0.6370 | recall0:0.4560  | recall1:0.7226 | recall2:0.2907
Epoch: 3 | loss:0.86 | acc:0.5448 | prec0:0.5004 | prec1:0.5463 | prec2:0.6117 | recall0:0.6645  | recall1:0.4541 | recall2:0.5179
Epoch: 4 | loss:0.67 | acc:0.5490 | prec0:0.5245 | prec1:0.6062 | prec2:0.5404 | recall0:0.5629  | recall1:0.3905 | recall2:0.6944
Epoch: 5 | loss:0.84 | acc:0.5609 | prec0:0.5068 | prec1:0.5899 | prec2:0.6105 | recall0:0.6516  | recall1:0.4842 | recall2:0.5485
Epoch: 6 | loss:0.74 | acc:0.5624 | prec0:0.5046 | prec1:0.5744 | prec2:0.6340 | recall0:0.6414  | recall1:0.5009 | recall2:0.5463
Epoch: 7 | loss:0.48 | acc:0.5774 | prec0:0.5801 | prec1:0.5320 | prec2:0.6490 | recall0:0.5667  | recall1:0.6701 | recall2:0.4948
Epoch: 8 | loss:0.23 | acc:0.5922 | prec0:0.5698 | prec1:0.5745 | prec2:0.6398 | recall0:0.5970  | recall1:0.6136 | recall2:0.5660
Epoch: 9 | loss:0.18 | acc:0.5935 | prec0:0.6518 | prec1:0.5576 | prec2:0.5931 | recall0:0.4769  | recall1:0.6430 | recall2:0.6586
Epoch:10 | loss:0.35 | acc:0.6085 | prec0:0.6148 | prec1:0.5823 | prec2:0.6317 | recall0:0.5584  | recall1:0.6378 | recall2:0.6284
Epoch:11 | loss:0.09 | acc:0.6091 | prec0:0.5888 | prec1:0.6118 | prec2:0.6260 | recall0:0.5982  | recall1:0.5708 | recall2:0.6582
Epoch:12 | loss:0.24 | acc:0.6088 | prec0:0.6210 | prec1:0.5783 | prec2:0.6321 | recall0:0.5572  | recall1:0.6400 | recall2:0.6284
Epoch:13 | loss:0.31 | acc:0.6031 | prec0:0.5882 | prec1:0.6773 | prec2:0.5742 | recall0:0.6054  | recall1:0.4723 | recall2:0.7321
Epoch:14 | loss:0.17 | acc:0.6111 | prec0:0.6614 | prec1:0.5873 | prec2:0.6017 | recall0:0.4955  | recall1:0.6527 | recall2:0.6832
Epoch:15 | loss:0.22 | acc:0.6187 | prec0:0.5850 | prec1:0.6296 | prec2:0.6449 | recall0:0.6376  | recall1:0.5764 | recall2:0.6425
Epoch:16 | loss:0.30 | acc:0.6228 | prec0:0.6059 | prec1:0.6190 | prec2:0.6430 | recall0:0.6084  | recall1:0.6065 | recall2:0.6534
Epoch:17 | loss:0.11 | acc:0.6050 | prec0:0.6504 | prec1:0.5877 | prec2:0.5903 | recall0:0.5114  | recall1:0.6021 | recall2:0.7000
Epoch:18 | loss:0.08 | acc:0.6225 | prec0:0.6199 | prec1:0.6105 | prec2:0.6369 | recall0:0.5997  | recall1:0.6225 | recall2:0.6448
Epoch:19 | loss:0.13 | acc:0.6188 | prec0:0.6077 | prec1:0.6115 | prec2:0.6367 | recall0:0.6213  | recall1:0.5853 | recall2:0.6500
Epoch:20 | loss:0.06 | acc:0.6207 | prec0:0.5777 | prec1:0.6338 | prec2:0.6599 | recall0:0.6638  | recall1:0.5824 | recall2:0.6168
Epoch:21 | loss:0.12 | acc:0.6130 | prec0:0.6436 | prec1:0.5749 | prec2:0.6306 | recall0:0.5462  | recall1:0.6538 | recall2:0.6377
Epoch:22 | loss:0.14 | acc:0.6260 | prec0:0.6317 | prec1:0.6045 | prec2:0.6438 | recall0:0.5910  | recall1:0.6456 | recall2:0.6407
Epoch:23 | loss:0.11 | acc:0.6121 | prec0:0.5514 | prec1:0.6676 | prec2:0.6441 | recall0:0.6911  | recall1:0.5288 | recall2:0.6179
Epoch:24 | loss:0.02 | acc:0.6309 | prec0:0.6178 | prec1:0.6519 | prec2:0.6265 | recall0:0.6293  | recall1:0.5634 | recall2:0.7004
Epoch:25 | loss:0.08 | acc:0.6230 | prec0:0.5718 | prec1:0.6606 | prec2:0.6539 | recall0:0.6956  | recall1:0.5675 | recall2:0.6071
Epoch:26 | loss:0.32 | acc:0.6128 | prec0:0.6131 | prec1:0.6585 | prec2:0.5830 | recall0:0.5898  | recall1:0.5277 | recall2:0.7209
Epoch:27 | loss:0.70 | acc:0.6185 | prec0:0.6742 | prec1:0.6021 | prec2:0.5980 | recall0:0.5099  | recall1:0.6404 | recall2:0.7034
Epoch:28 | loss:0.07 | acc:0.6235 | prec0:0.5863 | prec1:0.6381 | prec2:0.6511 | recall0:0.6513  | recall1:0.5798 | recall2:0.6399
Epoch:29 | loss:0.09 | acc:0.6218 | prec0:0.6694 | prec1:0.5771 | prec2:0.6407 | recall0:0.4981  | recall1:0.6999 | recall2:0.6653
Epoch:30 | loss:0.04 | acc:0.6126 | prec0:0.6216 | prec1:0.6004 | prec2:0.6166 | recall0:0.5660  | recall1:0.6051 | recall2:0.6660
Epoch:31 | loss:0.02 | acc:0.6297 | prec0:0.6055 | prec1:0.6393 | prec2:0.6456 | recall0:0.6395  | recall1:0.5872 | recall2:0.6627
Epoch:32 | loss:0.13 | acc:0.6198 | prec0:0.5805 | prec1:0.6575 | prec2:0.6360 | recall0:0.6983  | recall1:0.5311 | recall2:0.6317
Epoch:33 | loss:0.06 | acc:0.6260 | prec0:0.6467 | prec1:0.5953 | prec2:0.6422 | recall0:0.5557  | recall1:0.6620 | recall2:0.6590
Epoch:34 | loss:0.07 | acc:0.6227 | prec0:0.6376 | prec1:0.6063 | prec2:0.6264 | recall0:0.5534  | recall1:0.6203 | recall2:0.6933
Epoch:35 | loss:0.13 | acc:0.6173 | prec0:0.6125 | prec1:0.6889 | prec2:0.5811 | recall0:0.6274  | recall1:0.4883 | recall2:0.7369
Epoch:36 | loss:0.03 | acc:0.6167 | prec0:0.6338 | prec1:0.5984 | prec2:0.6214 | recall0:0.5440  | recall1:0.6367 | recall2:0.6683
