Epoch: 0 | loss:1.27 | acc:0.4387 | prec0:0.4334 | prec1:0.4094 | prec2:0.4713 | recall0:0.3726  | recall1:0.4287 | recall2:0.5161
Epoch: 1 | loss:1.08 | acc:0.4806 | prec0:0.4734 | prec1:0.4990 | prec2:0.4755 | recall0:0.4433  | recall1:0.3666 | recall2:0.6336
Epoch: 2 | loss:1.12 | acc:0.5149 | prec0:0.5012 | prec1:0.5054 | prec2:0.5335 | recall0:0.4511  | recall1:0.4751 | recall2:0.6200
Epoch: 3 | loss:1.10 | acc:0.5214 | prec0:0.5351 | prec1:0.5102 | prec2:0.5207 | recall0:0.4626  | recall1:0.5043 | recall2:0.5985
Epoch: 4 | loss:0.88 | acc:0.5299 | prec0:0.5561 | prec1:0.4843 | prec2:0.5789 | recall0:0.4403  | recall1:0.6584 | recall2:0.4911
Epoch: 5 | loss:0.84 | acc:0.5230 | prec0:0.5255 | prec1:0.4966 | prec2:0.5521 | recall0:0.5244  | recall1:0.5398 | recall2:0.5047
Epoch: 6 | loss:0.59 | acc:0.5610 | prec0:0.5573 | prec1:0.5508 | prec2:0.5745 | recall0:0.5586  | recall1:0.5376 | recall2:0.5871
Epoch: 7 | loss:0.87 | acc:0.5716 | prec0:0.5371 | prec1:0.5779 | prec2:0.6087 | recall0:0.6118  | recall1:0.5451 | recall2:0.5577
Epoch: 8 | loss:0.69 | acc:0.5700 | prec0:0.5758 | prec1:0.5577 | prec2:0.5771 | recall0:0.5240  | recall1:0.5754 | recall2:0.6113
Epoch: 9 | loss:0.21 | acc:0.5729 | prec0:0.5718 | prec1:0.5592 | prec2:0.5878 | recall0:0.5541  | recall1:0.5675 | recall2:0.5974
Epoch:10 | loss:0.09 | acc:0.5784 | prec0:0.5488 | prec1:0.5765 | prec2:0.6167 | recall0:0.6080  | recall1:0.5612 | recall2:0.5656
Epoch:11 | loss:1.35 | acc:0.5713 | prec0:0.5417 | prec1:0.5894 | prec2:0.5893 | recall0:0.6118  | recall1:0.5219 | recall2:0.5800
Epoch:12 | loss:0.39 | acc:0.5867 | prec0:0.5840 | prec1:0.5706 | prec2:0.6068 | recall0:0.5738  | recall1:0.5915 | recall2:0.5951
Epoch:13 | loss:0.21 | acc:0.5840 | prec0:0.5618 | prec1:0.6103 | prec2:0.5854 | recall0:0.6103  | recall1:0.5279 | recall2:0.6140
Epoch:14 | loss:0.15 | acc:0.5779 | prec0:0.5814 | prec1:0.5777 | prec2:0.5748 | recall0:0.5634  | recall1:0.5619 | recall2:0.6087
Epoch:15 | loss:0.15 | acc:0.5832 | prec0:0.5629 | prec1:0.5967 | prec2:0.5944 | recall0:0.6277  | recall1:0.5148 | recall2:0.6072
Epoch:16 | loss:0.64 | acc:0.5815 | prec0:0.5497 | prec1:0.5833 | prec2:0.6243 | recall0:0.6541  | recall1:0.5541 | recall2:0.5353
Epoch:17 | loss:0.25 | acc:0.5891 | prec0:0.6097 | prec1:0.5915 | prec2:0.5708 | recall0:0.5444  | recall1:0.5657 | recall2:0.6582
Epoch:18 | loss:0.05 | acc:0.5889 | prec0:0.5987 | prec1:0.5684 | prec2:0.6037 | recall0:0.5288  | recall1:0.6438 | recall2:0.5943
Epoch:19 | loss:0.02 | acc:0.5881 | prec0:0.6193 | prec1:0.5624 | prec2:0.5902 | recall0:0.5240  | recall1:0.6274 | recall2:0.6136
