Epoch: 0 | loss:1.40 | acc:0.4244 | prec0:0.4005 | prec1:0.4407 | prec2:0.4348 | recall0:0.4019  | recall1:0.2007 | recall2:0.6761
Epoch: 1 | loss:1.16 | acc:0.4536 | prec0:0.4578 | prec1:0.4840 | prec2:0.4401 | recall0:0.3066  | recall1:0.3118 | recall2:0.7451
Epoch: 2 | loss:1.11 | acc:0.4916 | prec0:0.4703 | prec1:0.4916 | prec2:0.5084 | recall0:0.4535  | recall1:0.4074 | recall2:0.6158
Epoch: 3 | loss:1.23 | acc:0.5022 | prec0:0.5263 | prec1:0.4815 | prec2:0.5087 | recall0:0.3340  | recall1:0.5316 | recall2:0.6391
Epoch: 4 | loss:1.08 | acc:0.5163 | prec0:0.5104 | prec1:0.5170 | prec2:0.5199 | recall0:0.4463  | recall1:0.4592 | recall2:0.6444
Epoch: 5 | loss:0.78 | acc:0.5295 | prec0:0.5643 | prec1:0.4925 | prec2:0.5466 | recall0:0.4011  | recall1:0.5687 | recall2:0.6169
Epoch: 6 | loss:0.74 | acc:0.5488 | prec0:0.5735 | prec1:0.5051 | prec2:0.5798 | recall0:0.5017  | recall1:0.5816 | recall2:0.5618
Epoch: 7 | loss:0.73 | acc:0.5422 | prec0:0.5606 | prec1:0.5486 | prec2:0.5247 | recall0:0.4915  | recall1:0.4794 | recall2:0.6569
Epoch: 8 | loss:1.07 | acc:0.5485 | prec0:0.5250 | prec1:0.5468 | prec2:0.5774 | recall0:0.5825  | recall1:0.5129 | recall2:0.5513
Epoch: 9 | loss:0.70 | acc:0.5650 | prec0:0.5868 | prec1:0.5602 | prec2:0.5535 | recall0:0.4979  | recall1:0.5471 | recall2:0.6501
Epoch:10 | loss:0.52 | acc:0.5726 | prec0:0.5196 | prec1:0.6143 | prec2:0.6097 | recall0:0.6702  | recall1:0.4702 | recall2:0.5807
Epoch:11 | loss:0.87 | acc:0.5670 | prec0:0.5741 | prec1:0.5465 | prec2:0.5842 | recall0:0.4956  | recall1:0.6114 | recall2:0.5924
Epoch:12 | loss:0.69 | acc:0.5752 | prec0:0.5483 | prec1:0.5714 | prec2:0.6109 | recall0:0.6057  | recall1:0.5485 | recall2:0.5724
Epoch:13 | loss:0.87 | acc:0.5805 | prec0:0.5723 | prec1:0.5747 | prec2:0.5944 | recall0:0.5651  | recall1:0.5768 | recall2:0.5995
Epoch:14 | loss:0.30 | acc:0.5885 | prec0:0.5803 | prec1:0.5689 | prec2:0.6195 | recall0:0.5556  | recall1:0.6165 | recall2:0.5924
Epoch:15 | loss:0.61 | acc:0.5935 | prec0:0.5897 | prec1:0.5796 | prec2:0.6117 | recall0:0.5575  | recall1:0.6048 | recall2:0.6176
Epoch:16 | loss:0.25 | acc:0.5809 | prec0:0.5536 | prec1:0.5797 | prec2:0.6149 | recall0:0.6213  | recall1:0.5522 | recall2:0.5701
