Epoch: 0 | loss:1.15 | acc:0.4299 | prec0:0.3919 | prec1:0.4379 | prec2:0.4834 | recall0:0.5889  | recall1:0.2221 | recall2:0.4769
Epoch: 1 | loss:1.21 | acc:0.4557 | prec0:0.4684 | prec1:0.4138 | prec2:0.5196 | recall0:0.3077  | recall1:0.6218 | recall2:0.4389
Epoch: 2 | loss:1.18 | acc:0.4857 | prec0:0.4489 | prec1:0.4627 | prec2:0.5807 | recall0:0.5346  | recall1:0.5045 | recall2:0.4184
Epoch: 3 | loss:0.76 | acc:0.5082 | prec0:0.4666 | prec1:0.4899 | prec2:0.6119 | recall0:0.5990  | recall1:0.5030 | recall2:0.4229
Epoch: 4 | loss:1.16 | acc:0.5232 | prec0:0.5143 | prec1:0.4990 | prec2:0.5581 | recall0:0.4852  | recall1:0.5385 | recall2:0.5458
Epoch: 5 | loss:0.58 | acc:0.5327 | prec0:0.5279 | prec1:0.5151 | prec2:0.5541 | recall0:0.4852  | recall1:0.5347 | recall2:0.5779
Epoch: 6 | loss:1.50 | acc:0.5373 | prec0:0.5152 | prec1:0.5312 | prec2:0.5691 | recall0:0.5212  | recall1:0.5769 | recall2:0.5142
Epoch: 7 | loss:1.16 | acc:0.5475 | prec0:0.5242 | prec1:0.5151 | prec2:0.6265 | recall0:0.5751  | recall1:0.5799 | recall2:0.4881
Epoch: 8 | loss:0.98 | acc:0.5392 | prec0:0.5084 | prec1:0.5270 | prec2:0.5988 | recall0:0.5803  | recall1:0.5588 | recall2:0.4788
Epoch: 9 | loss:0.44 | acc:0.5722 | prec0:0.5564 | prec1:0.5643 | prec2:0.5959 | recall0:0.5522  | recall1:0.5705 | recall2:0.5939
Epoch:10 | loss:1.07 | acc:0.5435 | prec0:0.5224 | prec1:0.5471 | prec2:0.5628 | recall0:0.5425  | recall1:0.5539 | recall2:0.5343
Epoch:11 | loss:0.60 | acc:0.5729 | prec0:0.5520 | prec1:0.5763 | prec2:0.5907 | recall0:0.5683  | recall1:0.5456 | recall2:0.6043
Epoch:12 | loss:0.83 | acc:0.5772 | prec0:0.5638 | prec1:0.5846 | prec2:0.5832 | recall0:0.5556  | recall1:0.5328 | recall2:0.6427
Epoch:13 | loss:0.16 | acc:0.5785 | prec0:0.5876 | prec1:0.5612 | prec2:0.5877 | recall0:0.5339  | recall1:0.5875 | recall2:0.6140
Epoch:14 | loss:0.52 | acc:0.5905 | prec0:0.5735 | prec1:0.5807 | prec2:0.6191 | recall0:0.5874  | recall1:0.5954 | recall2:0.5887
Epoch:15 | loss:0.39 | acc:0.5915 | prec0:0.6131 | prec1:0.5848 | prec2:0.5804 | recall0:0.5417  | recall1:0.5762 | recall2:0.6561
Epoch:16 | loss:0.82 | acc:0.5747 | prec0:0.5781 | prec1:0.5874 | prec2:0.5628 | recall0:0.5515  | recall1:0.5121 | recall2:0.6598
Epoch:17 | loss:0.37 | acc:0.5969 | prec0:0.5942 | prec1:0.5659 | prec2:0.6374 | recall0:0.5717  | recall1:0.6376 | recall2:0.5816
Epoch:18 | loss:0.49 | acc:0.5866 | prec0:0.5923 | prec1:0.5581 | prec2:0.6141 | recall0:0.5395  | recall1:0.6271 | recall2:0.5935
Epoch:19 | loss:0.19 | acc:0.5902 | prec0:0.5726 | prec1:0.5745 | prec2:0.6265 | recall0:0.5713  | recall1:0.6120 | recall2:0.5876
Epoch:20 | loss:0.14 | acc:0.5925 | prec0:0.5664 | prec1:0.5955 | prec2:0.6163 | recall0:0.5859  | recall1:0.5713 | recall2:0.6200
Epoch:21 | loss:0.32 | acc:0.5919 | prec0:0.5737 | prec1:0.5851 | prec2:0.6186 | recall0:0.5987  | recall1:0.5871 | recall2:0.5898
Epoch:22 | loss:0.09 | acc:0.5950 | prec0:0.5892 | prec1:0.5836 | prec2:0.6113 | recall0:0.5724  | recall1:0.5818 | recall2:0.6304
Epoch:23 | loss:0.62 | acc:0.5886 | prec0:0.5932 | prec1:0.6006 | prec2:0.5757 | recall0:0.5519  | recall1:0.5460 | recall2:0.6673
Epoch:24 | loss:0.10 | acc:0.5896 | prec0:0.5644 | prec1:0.5860 | prec2:0.6214 | recall0:0.6136  | recall1:0.5562 | recall2:0.5987
