Epoch: 0 | loss:1.02 | acc:0.3758 | prec0:0.3646 | prec1:0.3495 | prec2:0.4191 | recall0:0.1758  | recall1:0.5239 | recall2:0.4271
Epoch: 1 | loss:1.18 | acc:0.4108 | prec0:0.3726 | prec1:0.4044 | prec2:0.4655 | recall0:0.5484  | recall1:0.1873 | recall2:0.4950
Epoch: 2 | loss:1.05 | acc:0.4159 | prec0:0.4010 | prec1:0.3812 | prec2:0.4914 | recall0:0.2134  | recall1:0.6219 | recall2:0.4127
Epoch: 3 | loss:1.20 | acc:0.4446 | prec0:0.4317 | prec1:0.4693 | prec2:0.4439 | recall0:0.4053  | recall1:0.2533 | recall2:0.6715
Epoch: 4 | loss:2.03 | acc:0.4510 | prec0:0.4310 | prec1:0.4473 | prec2:0.4679 | recall0:0.4020  | recall1:0.3600 | recall2:0.5888
Epoch: 5 | loss:0.93 | acc:0.4519 | prec0:0.4194 | prec1:0.4534 | prec2:0.4757 | recall0:0.4035  | recall1:0.3611 | recall2:0.5888
Epoch: 6 | loss:0.98 | acc:0.4766 | prec0:0.4660 | prec1:0.4398 | prec2:0.5380 | recall0:0.3895  | recall1:0.5605 | recall2:0.4798
Epoch: 7 | loss:0.95 | acc:0.4850 | prec0:0.4695 | prec1:0.4875 | prec2:0.4958 | recall0:0.4577  | recall1:0.4105 | recall2:0.5851
Epoch: 8 | loss:0.74 | acc:0.4953 | prec0:0.4576 | prec1:0.5000 | prec2:0.5358 | recall0:0.5420  | recall1:0.4101 | recall2:0.5332
Epoch: 9 | loss:0.77 | acc:0.5099 | prec0:0.4763 | prec1:0.4939 | prec2:0.5790 | recall0:0.5758  | recall1:0.4885 | recall2:0.4661
Epoch:10 | loss:1.03 | acc:0.5126 | prec0:0.4742 | prec1:0.5223 | prec2:0.5520 | recall0:0.5852  | recall1:0.4022 | recall2:0.5495
Epoch:11 | loss:0.57 | acc:0.5102 | prec0:0.4596 | prec1:0.5248 | prec2:0.5794 | recall0:0.6428  | recall1:0.3954 | recall2:0.4924
Epoch:12 | loss:0.49 | acc:0.5360 | prec0:0.5139 | prec1:0.5202 | prec2:0.5750 | recall0:0.5209  | recall1:0.5285 | recall2:0.5584
Epoch:13 | loss:0.48 | acc:0.5344 | prec0:0.5417 | prec1:0.4971 | prec2:0.5748 | recall0:0.4866  | recall1:0.5899 | recall2:0.5269
Epoch:14 | loss:1.02 | acc:0.5329 | prec0:0.5310 | prec1:0.5056 | prec2:0.5635 | recall0:0.4964  | recall1:0.5413 | recall2:0.5606
Epoch:15 | loss:0.73 | acc:0.5155 | prec0:0.4872 | prec1:0.5129 | prec2:0.5522 | recall0:0.5649  | recall1:0.4576 | recall2:0.5239
Epoch:16 | loss:0.65 | acc:0.5343 | prec0:0.5375 | prec1:0.5191 | prec2:0.5449 | recall0:0.4750  | recall1:0.5123 | recall2:0.6144
Epoch:17 | loss:0.38 | acc:0.5439 | prec0:0.5426 | prec1:0.5156 | prec2:0.5789 | recall0:0.5032  | recall1:0.5858 | recall2:0.5428
Epoch:18 | loss:0.20 | acc:0.5491 | prec0:0.5396 | prec1:0.5390 | prec2:0.5671 | recall0:0.5149  | recall1:0.5368 | recall2:0.5951
Epoch:19 | loss:0.18 | acc:0.5501 | prec0:0.5239 | prec1:0.5424 | prec2:0.5856 | recall0:0.5687  | recall1:0.5017 | recall2:0.5795
Epoch:20 | loss:0.14 | acc:0.5505 | prec0:0.5618 | prec1:0.5334 | prec2:0.5580 | recall0:0.4720  | recall1:0.5601 | recall2:0.6185
Epoch:21 | loss:0.19 | acc:0.5419 | prec0:0.5154 | prec1:0.5280 | prec2:0.5868 | recall0:0.5465  | recall1:0.5368 | recall2:0.5425
Epoch:22 | loss:0.51 | acc:0.5501 | prec0:0.5243 | prec1:0.5263 | prec2:0.6104 | recall0:0.5721  | recall1:0.5499 | recall2:0.5287
Epoch:23 | loss:0.23 | acc:0.5505 | prec0:0.5310 | prec1:0.5248 | prec2:0.5995 | recall0:0.5348  | recall1:0.5537 | recall2:0.5628
