Epoch: 0 | loss:1.62 | acc:0.4200 | prec0:0.3889 | prec1:0.4092 | prec2:0.4668 | recall0:0.5331  | recall1:0.2351 | recall2:0.4893
Epoch: 1 | loss:1.03 | acc:0.4349 | prec0:0.4739 | prec1:0.3877 | prec2:0.5023 | recall0:0.1656  | recall1:0.6565 | recall2:0.4863
Epoch: 2 | loss:0.99 | acc:0.4575 | prec0:0.4735 | prec1:0.4427 | prec2:0.4596 | recall0:0.2920  | recall1:0.3942 | recall2:0.6865
Epoch: 3 | loss:1.54 | acc:0.4620 | prec0:0.4971 | prec1:0.4124 | prec2:0.5557 | recall0:0.3162  | recall1:0.7075 | recall2:0.3655
Epoch: 4 | loss:0.98 | acc:0.5087 | prec0:0.5013 | prec1:0.4930 | prec2:0.5290 | recall0:0.4193  | recall1:0.5212 | recall2:0.5862
Epoch: 5 | loss:1.16 | acc:0.5157 | prec0:0.5139 | prec1:0.4822 | prec2:0.5629 | recall0:0.4866  | recall1:0.5722 | recall2:0.4890
Epoch: 6 | loss:0.51 | acc:0.5405 | prec0:0.5415 | prec1:0.5655 | prec2:0.5257 | recall0:0.5149  | recall1:0.4206 | recall2:0.6850
Epoch: 7 | loss:1.01 | acc:0.5446 | prec0:0.5378 | prec1:0.5416 | prec2:0.5537 | recall0:0.5480  | recall1:0.4898 | recall2:0.5956
Epoch: 8 | loss:0.63 | acc:0.5495 | prec0:0.5618 | prec1:0.5242 | prec2:0.5653 | recall0:0.5037  | recall1:0.5688 | recall2:0.5765
Epoch: 9 | loss:0.83 | acc:0.5325 | prec0:0.5151 | prec1:0.5088 | prec2:0.5862 | recall0:0.5763  | recall1:0.5367 | recall2:0.4845
Epoch:10 | loss:1.18 | acc:0.5389 | prec0:0.5056 | prec1:0.5684 | prec2:0.5600 | recall0:0.6403  | recall1:0.4161 | recall2:0.5585
Epoch:11 | loss:0.43 | acc:0.5496 | prec0:0.5305 | prec1:0.5286 | prec2:0.5962 | recall0:0.5592  | recall1:0.5518 | recall2:0.5380
Epoch:12 | loss:0.58 | acc:0.5576 | prec0:0.5389 | prec1:0.5585 | prec2:0.5768 | recall0:0.5595  | recall1:0.5469 | recall2:0.5664
Epoch:13 | loss:0.85 | acc:0.5620 | prec0:0.5962 | prec1:0.5331 | prec2:0.5640 | recall0:0.5004  | recall1:0.5779 | recall2:0.6083
Epoch:14 | loss:0.60 | acc:0.5524 | prec0:0.5521 | prec1:0.5248 | prec2:0.5863 | recall0:0.5357  | recall1:0.5881 | recall2:0.5339
Epoch:15 | loss:0.72 | acc:0.5639 | prec0:0.5276 | prec1:0.5780 | prec2:0.6025 | recall0:0.6611  | recall1:0.5083 | recall2:0.5211
Epoch:16 | loss:0.47 | acc:0.5681 | prec0:0.5723 | prec1:0.5591 | prec2:0.5730 | recall0:0.5298  | recall1:0.5699 | recall2:0.6049
Epoch:17 | loss:0.58 | acc:0.5731 | prec0:0.6026 | prec1:0.5828 | prec2:0.5458 | recall0:0.5015  | recall1:0.5454 | recall2:0.6727
Epoch:18 | loss:0.13 | acc:0.5684 | prec0:0.5680 | prec1:0.5544 | prec2:0.5850 | recall0:0.5621  | recall1:0.6024 | recall2:0.5410
Epoch:19 | loss:0.24 | acc:0.5679 | prec0:0.5464 | prec1:0.5694 | prec2:0.5903 | recall0:0.5848  | recall1:0.5472 | recall2:0.5713
Epoch:20 | loss:0.54 | acc:0.5669 | prec0:0.5745 | prec1:0.5541 | prec2:0.5730 | recall0:0.5190  | recall1:0.5828 | recall2:0.5993
Epoch:21 | loss:0.51 | acc:0.5751 | prec0:0.5619 | prec1:0.5818 | prec2:0.5824 | recall0:0.5807  | recall1:0.5310 | recall2:0.6132
Epoch:22 | loss:0.38 | acc:0.5511 | prec0:0.5757 | prec1:0.5584 | prec2:0.5303 | recall0:0.4754  | recall1:0.4966 | recall2:0.6813
Epoch:23 | loss:0.20 | acc:0.5771 | prec0:0.5821 | prec1:0.5584 | prec2:0.5907 | recall0:0.5264  | recall1:0.5729 | recall2:0.6322
Epoch:24 | loss:0.14 | acc:0.5711 | prec0:0.5705 | prec1:0.5698 | prec2:0.5729 | recall0:0.5372  | recall1:0.5752 | recall2:0.6012
