Epoch: 0 | loss:1.35 | acc:0.3878 | prec0:0.3585 | prec1:0.3602 | prec2:0.4554 | recall0:0.6951  | recall1:0.0655 | recall2:0.4154
Epoch: 1 | loss:2.01 | acc:0.3903 | prec0:0.4000 | prec1:0.3607 | prec2:0.5313 | recall0:0.0403  | recall1:0.8464 | recall2:0.2667
Epoch: 2 | loss:1.24 | acc:0.4074 | prec0:0.3905 | prec1:0.3733 | prec2:0.4886 | recall0:0.0909  | recall1:0.6990 | recall2:0.4207
Epoch: 3 | loss:1.02 | acc:0.4301 | prec0:0.4277 | prec1:0.4202 | prec2:0.4374 | recall0:0.2091  | recall1:0.4071 | recall2:0.6739
Epoch: 4 | loss:1.21 | acc:0.4366 | prec0:0.4144 | prec1:0.4131 | prec2:0.4746 | recall0:0.1943  | recall1:0.5655 | recall2:0.5445
Epoch: 5 | loss:1.14 | acc:0.4551 | prec0:0.4347 | prec1:0.4588 | prec2:0.4630 | recall0:0.3061  | recall1:0.4279 | recall2:0.6315
Epoch: 6 | loss:0.99 | acc:0.4490 | prec0:0.4252 | prec1:0.4656 | prec2:0.4640 | recall0:0.5122  | recall1:0.3065 | recall2:0.5335
Epoch: 7 | loss:2.68 | acc:0.4489 | prec0:0.4720 | prec1:0.4059 | prec2:0.5067 | recall0:0.4255  | recall1:0.5611 | recall2:0.3560
Epoch: 8 | loss:1.10 | acc:0.4481 | prec0:0.4151 | prec1:0.4534 | prec2:0.4682 | recall0:0.3878  | recall1:0.3420 | recall2:0.6179
Epoch: 9 | loss:1.02 | acc:0.4767 | prec0:0.4544 | prec1:0.4908 | prec2:0.4889 | recall0:0.5072  | recall1:0.3519 | recall2:0.5755
Epoch:10 | loss:0.84 | acc:0.5002 | prec0:0.4772 | prec1:0.5346 | prec2:0.5000 | recall0:0.5049  | recall1:0.3672 | recall2:0.6330
Epoch:11 | loss:0.89 | acc:0.5150 | prec0:0.4915 | prec1:0.5524 | prec2:0.5117 | recall0:0.5300  | recall1:0.4162 | recall2:0.6023
Epoch:12 | loss:0.79 | acc:0.5179 | prec0:0.5045 | prec1:0.5243 | prec2:0.5247 | recall0:0.5076  | recall1:0.4927 | recall2:0.5543
Epoch:13 | loss:0.88 | acc:0.5132 | prec0:0.4932 | prec1:0.5137 | prec2:0.5352 | recall0:0.5346  | recall1:0.4934 | recall2:0.5123
Epoch:14 | loss:0.84 | acc:0.5295 | prec0:0.5510 | prec1:0.5348 | prec2:0.5117 | recall0:0.4502  | recall1:0.4945 | recall2:0.6447
Epoch:15 | loss:0.76 | acc:0.5285 | prec0:0.4748 | prec1:0.5515 | prec2:0.5960 | recall0:0.6456  | recall1:0.4839 | recall2:0.4582
Epoch:16 | loss:0.51 | acc:0.5375 | prec0:0.5296 | prec1:0.5235 | prec2:0.5639 | recall0:0.5099  | recall1:0.5900 | recall2:0.5108
Epoch:17 | loss:0.97 | acc:0.5520 | prec0:0.5143 | prec1:0.5735 | prec2:0.5796 | recall0:0.6205  | recall1:0.4806 | recall2:0.5577
Epoch:18 | loss:0.59 | acc:0.5443 | prec0:0.5497 | prec1:0.5485 | prec2:0.5360 | recall0:0.4916  | recall1:0.5443 | recall2:0.5967
Epoch:19 | loss:0.61 | acc:0.5486 | prec0:0.5103 | prec1:0.5362 | prec2:0.6237 | recall0:0.5852  | recall1:0.5801 | recall2:0.4798
Epoch:20 | loss:0.44 | acc:0.5495 | prec0:0.5476 | prec1:0.5587 | prec2:0.5432 | recall0:0.5163  | recall1:0.5219 | recall2:0.6110
Epoch:21 | loss:0.17 | acc:0.5485 | prec0:0.5672 | prec1:0.5716 | prec2:0.5191 | recall0:0.4924  | recall1:0.5007 | recall2:0.6538
Epoch:22 | loss:0.33 | acc:0.5533 | prec0:0.5496 | prec1:0.5812 | prec2:0.5367 | recall0:0.5376  | recall1:0.4766 | recall2:0.6481
Epoch:23 | loss:0.03 | acc:0.5511 | prec0:0.5495 | prec1:0.5320 | prec2:0.5737 | recall0:0.5190  | recall1:0.5622 | recall2:0.5717
Epoch:24 | loss:0.17 | acc:0.5603 | prec0:0.5390 | prec1:0.5714 | prec2:0.5709 | recall0:0.5544  | recall1:0.5358 | recall2:0.5914
Epoch:25 | loss:0.44 | acc:0.5633 | prec0:0.5466 | prec1:0.5608 | prec2:0.5827 | recall0:0.5513  | recall1:0.5600 | recall2:0.5785
Epoch:26 | loss:0.33 | acc:0.5606 | prec0:0.5265 | prec1:0.5737 | prec2:0.5894 | recall0:0.6049  | recall1:0.5380 | recall2:0.5399
Epoch:27 | loss:0.27 | acc:0.5649 | prec0:0.5720 | prec1:0.5509 | prec2:0.5734 | recall0:0.5285  | recall1:0.5801 | recall2:0.5853
